BioProject	BioSample	Run	before_nreads	before_nbases	before_q20bases	before_q30bases	before_q20rate	before_q30rate	before_GCcontent	before_meanlength	after_nreads	after_nbases	after_q20bases	after_q30bases	after_q20rate	after_q30rate	after_GCcontent	after_meanlength	filter_n_passed	filter_n_lowquality	filter_n_too_many_N	filter_n_tooshort	filter_n_toolong	duplication_rate
PRJNA514200	SAMN10721155	SRR8427392	32183362	3190496748	3151524745	3065247889	0.987785	0.960743	0.449065	99	32152201	3159261884	3121796895	3036777795	0.988141	0.96123	0.448425	98	32152201	23066	1088	7007	0	0.46784
PRJNA514200	SAMN10721182	SRR8427393	21220300	2102452291	2076174494	2018759461	0.987501	0.960193	0.448401	99	21198879	2075668028	2050457392	1994041923	0.987854	0.960675	0.447466	97	21198879	15154	1988	4279	0	0.498939
PRJNA514200	SAMN10721178	SRR8427394	26710585	2644878232	2609379025	2536485267	0.986578	0.959018	0.436906	99	26579643	2575245690	2543424204	2473466116	0.987643	0.960478	0.435111	96	26579643	26575	2405	101962	0	0.541571
PRJNA514200	SAMN10721181	SRR8427395	22062929	2186966049	2158838226	2098351369	0.987138	0.959481	0.462131	99	22019300	2154637763	2128105292	2068985221	0.987686	0.960247	0.461355	97	22019300	17901	2012	23716	0	0.553802
PRJNA514200	SAMN10721177	SRR8427396	18937367	1878678374	1854548759	1802403471	0.987156	0.9594	0.467427	99	18907435	1857085890	1834068213	1782827012	0.987605	0.960013	0.466895	98	18907435	13410	1773	14749	0	0.468901
PRJNA514200	SAMN10721180	SRR8427397	17242793	1708583839	1688106666	1642374186	0.988015	0.961249	0.456358	99	17232255	1686559079	1666657883	1621627268	0.9882	0.9615	0.455468	97	17232255	6429	1593	2516	0	0.422383
PRJNA514200	SAMN10721165	SRR8427398	21569888	2138744489	2109469768	2047660119	0.986312	0.957412	0.447245	99	21545970	2114787459	2086621923	2025811832	0.986682	0.957927	0.446462	98	21545970	14961	1027	7930	0	0.401842
PRJNA514200	SAMN10721164	SRR8427399	20328355	2015402476	1987724753	1929481148	0.986267	0.957368	0.448485	99	20309614	1993354290	1966596626	1909217311	0.986577	0.957791	0.447682	98	20309614	12481	1057	5203	0	0.397232
PRJNA514200	SAMN10721161	SRR8427400	21303947	2112621654	2083932526	2023268767	0.98642	0.957705	0.448095	99	21285010	2089644670	2061890308	2002117564	0.986718	0.958114	0.447321	98	21285010	12602	998	5337	0	0.413167
PRJNA514200	SAMN10721160	SRR8427401	10518888	1043267688	1029387201	999496985	0.986695	0.958045	0.449389	99	10512508	1032724943	1019188511	989661884	0.986893	0.958302	0.448645	98	10512508	4467	565	1348	0	0.362257
PRJNA514200	SAMN10721163	SRR8427402	51680716	5126390598	5056199253	4907884569	0.986308	0.957376	0.448503	99	51636240	5080660644	5012724349	4866384797	0.986628	0.957825	0.447873	98	51636240	34128	2444	7904	0	0.499247
PRJNA514200	SAMN10721162	SRR8427403	20262293	2010237670	1982792847	1924444390	0.986347	0.957322	0.458638	99	20242793	1992181224	1965632614	1908038025	0.986674	0.957763	0.458114	98	20242793	12885	961	5654	0	0.451071
PRJNA514200	SAMN10721157	SRR8427404	28600503	2835012221	2800107734	2723241972	0.987688	0.960575	0.445276	99	28577498	2805476962	2771741857	2695954049	0.987975	0.960961	0.444488	98	28577498	17151	911	4943	0	0.458776
PRJNA514200	SAMN10721156	SRR8427405	20522473	2034146857	2009936580	1955523386	0.988098	0.961348	0.445996	99	20510388	2011599159	1988061047	1934366429	0.988299	0.961606	0.44513200000000003	98	20510388	8935	722	2428	0	0.422238
PRJNA514200	SAMN10721159	SRR8427406	20389378	2021977869	1994779985	1936826271	0.986549	0.957887	0.44522	99	20372544	2002351472	1975991604	1918810654	0.986836	0.958279	0.444518	98	20372544	12053	964	3817	0	0.399769
PRJNA514200	SAMN10721158	SRR8427407	20577190	2037547701	2011743429	1955814769	0.987336	0.959887	0.447915	99	20553497	2005680559	1981106262	1926324024	0.987748	0.960434	0.446769	97	20553497	17838	643	5212	0	0.399985
PRJNA514200	SAMN10721176	SRR8427408	22033213	2184199383	2157908592	2099186089	0.987963	0.961078	0.45746	99	22019070	2158242783	2132692695	2074799195	0.988162	0.961337	0.456682	98	22019070	9128	1975	3040	0	0.404873
PRJNA515005	SAMN10740389	SRR8439497	18852258	2682055396	2537174390	2242042145	0.945981	0.835942	0.455743	142	18548136	2635524010	2508576301	2224831226	0.951832	0.84417	0.455414	142	18548136	174374	129748	0	0	0.0456324
PRJNA515005	SAMN10740388	SRR8439498	24989020	3529057642	3454764473	3278751573	0.978948	0.929073	0.455122	141	24839474	3505486266	3441543855	3269071873	0.981759	0.932559	0.454952	141	24839474	141804	7742	0	0	0.0643371
PRJNA515005	SAMN10740391	SRR8439499	19203984	2729855204	2577822871	2271195076	0.944308	0.831984	0.458896	142	18882254	2680774179	2547908458	2253286764	0.950438	0.840536	0.458526	142	18882254	189140	132590	0	0	0.0572973
PRJNA515005	SAMN10740390	SRR8439500	19349516	2774439715	2621717406	2313776953	0.944954	0.833962	0.455294	143	19013322	2723323281	2590582773	2295104830	0.951258	0.842759	0.454954	143	19013322	203568	132626	0	0	0.0404434
PRJNA515005	SAMN10740393	SRR8439501	29681858	4189635063	3972911445	3525261927	0.948271	0.841425	0.459265	141	29217792	4118852481	3929086006	3498598310	0.953927	0.849411	0.458987	141	29217792	257480	206586	0	0	0.0742993
PRJNA515005	SAMN10740392	SRR8439502	18057378	2571989355	2438527566	2160081609	0.94811	0.839849	0.459905	142	17776534	2529200933	2412026697	2144054335	0.953671	0.84772	0.45961	142	17776534	156238	124606	0	0	0.0615238
PRJNA515005	SAMN10740395	SRR8439503	28409536	4037235765	3809979654	3353673919	0.94371	0.830686	0.459904	142	27942592	3965311328	3766078700	3327327382	0.949756	0.839109	0.459518	141	27942592	273450	193494	0	0	0.0715237
PRJNA515005	SAMN10740394	SRR8439504	26472934	3768100206	3562698583	3146249505	0.945489	0.83497	0.456899	142	26039700	3701779119	3521948668	3121665898	0.951421	0.843288	0.456523	142	26039700	249432	183802	0	0	0.0539524
PRJNA515005	SAMN10740397	SRR8439505	17679964	2533274886	2382147167	2088926066	0.940343	0.824595	0.455939	143	17374528	2486538645	2354516875	2072546823	0.946905	0.833507	0.455454	143	17374528	204668	100768	0	0	0.0429502
PRJNA515005	SAMN10740396	SRR8439506	23488082	3348352253	3172282206	2807465118	0.947416	0.838462	0.455652	142	23103840	3289920044	3136430815	2785611924	0.953346	0.846711	0.455318	142	23103840	220876	163366	0	0	0.0558216
PRJNA515005	SAMN10740401	SRR8439507	28104406	4000849181	3779764372	3330911960	0.944741	0.832551	0.45655	142	27639734	3930015983	3736403009	3304844261	0.950735	0.840924	0.456148	142	27639734	272682	191990	0	0	0.0596147
PRJNA515005	SAMN10740400	SRR8439508	21808518	3097891498	2937586840	2605982528	0.948254	0.841212	0.453654	142	21473484	3046641816	2905759554	2586762532	0.953758	0.849054	0.453355	141	21473484	182492	152542	0	0	0.0476857
PRJNA515005	SAMN10740399	SRR8439509	12887074	1842102338	1737011467	1528341691	0.942951	0.829673	0.456364	142	12669804	1808882793	1716792359	1516350357	0.94909	0.83828	0.456001	142	12669804	128634	88636	0	0	0.0398668
PRJNA515005	SAMN10740398	SRR8439510	20916518	3007317617	2843459004	2508012425	0.945513	0.83397	0.456339	143	20571364	2954801455	2811211755	2488729798	0.951405	0.842266	0.456003	143	20571364	202632	142522	0	0	0.0478935
PRJNA515005	SAMN10740405	SRR8439511	17143952	2440790704	2309301700	2041216445	0.946129	0.836293	0.455215	142	16866292	2398477744	2283272960	2025581868	0.951968	0.844528	0.454897	142	16866292	158402	119258	0	0	0.0467702
PRJNA515005	SAMN10740404	SRR8439512	24129918	3436191600	3246597312	2857921093	0.944824	0.831712	0.45681	142	23762998	3380105641	3212531314	2837460867	0.950423	0.839459	0.456444	142	23762998	222250	144670	0	0	0.0574387
PRJNA515005	SAMN10740403	SRR8439513	23816742	3397166506	3216952677	2846795806	0.946952	0.837991	0.454303	142	23438070	3339258032	3181236868	2825220607	0.952678	0.846062	0.453991	142	23438070	214768	163904	0	0	0.0515166
PRJNA515005	SAMN10740402	SRR8439514	23972668	3408666516	3231724733	2865504664	0.948091	0.840653	0.451152	142	23600386	3351700704	3196385782	2843961168	0.953661	0.848513	0.450797	142	23600386	208532	163750	0	0	0.0388101
PRJNA201684	SAMN02138515	SRR847313	8069844	645587520	534523401	485340657	0.827964	0.751781	0.455258	80	6977080	558075495	525469999	480156041	0.941575	0.860378	0.451102	79	6977080	1084928	2550	5286	0	0.269494
PRJNA178155	SAMN02141315	SRR847605	30361630	3036163000	2703106618	2464401637	0.890304	0.811683	0.204439	100	27433983	2743398300	2619785192	2407666294	0.954942	0.877622	0.201948	100	27433983	2850095	77552	0	0	0.0404927
PRJNA178155	SAMN02141316	SRR847606	72303501	7230350100	6436312503	5897439721	0.89018	0.815651	0.191557	100	65195860	6519586000	6237544149	5762260778	0.956739	0.883838	0.189257	100	65195860	6909171	198470	0	0	0.0625207
PRJNA178155	SAMN02141317	SRR847607	56674276	5667427600	5051022832	4633824844	0.891237	0.817624	0.192604	100	51200469	5120046900	4902448301	4532072794	0.957501	0.885162	0.189913	100	51200469	5319120	154687	0	0	0.05886
PRJNA178155	SAMN02141318	SRR847608	64519820	6451982000	5880553472	5457963647	0.911434	0.845936	0.193878	100	59741894	5974189400	5771124324	5384400450	0.96601	0.901277	0.191747	100	59741894	4725045	52881	0	0	0.0717577
PRJNA178155	SAMN02141319	SRR847609	52336859	5233685900	4808281012	4523584539	0.918718	0.864321	0.193667	100	48634537	4863453700	4729512031	4470137829	0.97246	0.919128	0.189878	100	48634537	3677711	24611	0	0	0.0738762
PRJNA178155	SAMN02141320	SRR847610	65184306	6518430600	6006727734	5625622166	0.921499	0.863033	0.192108	100	60850164	6085016400	5903956382	5556022892	0.970245	0.913066	0.189353	100	60850164	4304082	30060	0	0	0.0711419
PRJNA178155	SAMN02141321	SRR847611	70175158	7017515800	6104858303	5495774214	0.869946	0.783151	0.189236	100	62238418	6223841800	5902823239	5367463426	0.948421	0.862404	0.187057	100	62238418	7735969	200771	0	0	0.0685549
PRJNA178155	SAMN02141322	SRR847612	46001346	4600134600	4081638522	3736220594	0.887287	0.812198	0.192376	100	41382599	4138259900	3957481408	3651501546	0.956315	0.882376	0.189585	100	41382599	4495946	122801	0	0	0.0470376
PRJNA178155	SAMN02141323	SRR847613	39028150	3902815000	3478112473	3184765786	0.89118	0.816018	0.189076	100	35269849	3526984900	3373372979	3113346661	0.956447	0.882722	0.186362	100	35269849	3651035	107266	0	0	0.0500378
PRJNA178155	SAMN02141324	SRR847614	62464378	6246437800	5563441463	5101864891	0.890658	0.816764	0.190468	100	56383476	5638347600	5397486096	4988506005	0.957282	0.884746	0.187818	100	56383476	5910999	169903	0	0	0.0499647
PRJNA178155	SAMN02141325	SRR847615	74684029	7468402900	6428261219	5775316394	0.860728	0.7733	0.190177	100	65471300	6547130000	6202066446	5632838032	0.947295	0.860352	0.188032	100	65471300	9002923	209806	0	0	0.0636645
PRJNA178155	SAMN02141326	SRR847616	40202359	4020235900	3591134188	3287397562	0.893265	0.817713	0.193753	100	36439210	3643921000	3486010722	3215588239	0.956665	0.882453	0.191109	100	36439210	3655636	107513	0	0	0.0435213
PRJNA178155	SAMN02141327	SRR847617	65019185	6501918500	6012645951	5653176783	0.92475	0.869463	0.191404	100	60840586	6084058600	5914151355	5586247466	0.972073	0.918178	0.18903	100	60840586	4147604	30995	0	0	0.073726
PRJNA178155	SAMN02141328	SRR847618	54733257	5473325700	4855466193	4446640030	0.887114	0.81242	0.190633	100	49197797	4919779700	4704827712	4344112180	0.956309	0.882989	0.187984	100	49197797	5386189	149271	0	0	0.0674137
PRJNA178155	SAMN02141329	SRR847619	30333671	3033367100	2777781765	2602814543	0.915742	0.858061	0.191206	100	28124032	2812403200	2728828766	2569903061	0.970284	0.913775	0.187712	100	28124032	2195583	14056	0	0	0.0563976
PRJNA178155	SAMN02141330	SRR847620	284407205	28440720500	26588695329	25218131270	0.934881	0.886691	0.185456	100	268589994	26858999400	26237498309	24979007448	0.976861	0.930005	0.182792	100	268589994	15804127	13084	0	0	0.258403
PRJNA178155	SAMN02141331	SRR847621	83688238	8368823800	7203655085	6464706520	0.860773	0.772475	0.190314	100	73421556	7342155600	6952394612	6306412358	0.946915	0.858932	0.188038	100	73421556	10035986	230696	0	0	0.0737402
PRJNA178155	SAMN02141332	SRR847622	74859808	7485980800	6509209734	5857081454	0.86952	0.782407	0.188294	100	66341227	6634122700	6292313975	5720255659	0.948477	0.862247	0.186553	100	66341227	8306865	211716	0	0	0.0643979
PRJNA178155	SAMN02141333	SRR847623	53468663	5346866300	4643109575	4176241983	0.86838	0.781063	0.187903	100	47328391	4732839100	4486724529	4077770002	0.947999	0.861591	0.185966	100	47328391	5989369	150903	0	0	0.0650144
PRJNA178155	SAMN02141334	SRR847624	33576266	3357626600	3045407246	2801595411	0.907012	0.834398	0.193605	100	31012037	3101203700	2982579135	2760260118	0.961749	0.890061	0.191593	100	31012037	2537673	26556	0	0	0.0557763
PRJNA178155	SAMN02141335	SRR847625	67593109	6759310900	5885068796	5306469120	0.870661	0.785061	0.184064	100	59973521	5997352100	5694433299	5186438482	0.949491	0.864788	0.181756	100	59973521	7424828	194760	0	0	0.0773052
PRJNA178155	SAMN02141336	SRR847626	49706941	4970694100	4452859832	4086196755	0.895823	0.822058	0.192264	100	45172633	4517263300	4326713771	3999405357	0.957817	0.88536	0.189709	100	45172633	4398270	136038	0	0	0.05115
PRJNA178155	SAMN02141337	SRR847627	247996521	24799652100	23195075733	21966548321	0.935298	0.88576	0.17551	100	234424001	23442400100	22887266583	21759266555	0.976319	0.928201	0.173179	100	234424001	13561387	11133	0	0	0.231981
PRJNA178155	SAMN02141338	SRR847628	221236136	22123613600	20304332955	19204541618	0.917767	0.868056	0.183826	100	205018862	20501886200	20005230750	19007433717	0.975775	0.927107	0.179773	100	205018862	16207325	9949	0	0	0.209254
PRJNA178155	SAMN02141339	SRR847629	66551587	6655158700	6110774433	5747548851	0.918201	0.863623	0.194433	100	61807094	6180709400	6008687013	5678229468	0.972168	0.918702	0.190617	100	61807094	4713131	31362	0	0	0.0834059
PRJNA178155	SAMN02141340	SRR847630	55458247	5545824700	5023061604	4626816749	0.905738	0.834288	0.192996	100	51119043	5111904300	4918268843	4557292456	0.962121	0.891506	0.190876	100	51119043	4294488	44716	0	0	0.0646534
PRJNA178155	SAMN02141381	SRR847631	59815693	5981569300	5203187845	4684073225	0.86987	0.783084	0.187373	100	53033967	5303396700	5029654729	4573957001	0.948384	0.862458	0.185616	100	53033967	6610396	171330	0	0	0.066548
PRJNA178155	SAMN02141381	SRR847632	67258419	6725841900	5981391126	5489227790	0.889315	0.81614	0.185607	100	60586491	6058649100	5800579261	5366581703	0.957405	0.885772	0.182799	100	60586491	6485177	186751	0	0	0.0577922
PRJNA178155	SAMN02141382	SRR847633	51527848	5152784800	4707435958	4362832902	0.913571	0.846694	0.189209	100	47850541	4785054100	4618574848	4303682774	0.965208	0.899401	0.187473	100	47850541	3633952	43355	0	0	0.0704424
PRJNA178155	SAMN02141341	SRR847634	43773961	4377396100	3984387645	3691460112	0.910219	0.8433	0.189832	100	40497626	4049762600	3908377294	3641026700	0.965088	0.899072	0.187618	100	40497626	3240290	36045	0	0	0.0715265
PRJNA178155	SAMN02141342	SRR847635	72576408	7257640800	6568780410	6060400450	0.905085	0.835037	0.192457	100	66797390	6679739000	6431575748	5970061314	0.962848	0.893757	0.190555	100	66797390	5720338	58680	0	0	0.0702025
PRJNA178155	SAMN02141343	SRR847636	68754276	6875427600	6145402221	5633770569	0.893821	0.819407	0.189099	100	62301988	6230198800	5961895321	5508601521	0.956935	0.884177	0.186958	100	62301988	6263235	189053	0	0	0.0519283
PRJNA178155	SAMN02141344	SRR847637	78000690	7800069000	6791999267	6116266639	0.870761	0.78413	0.189277	100	69229557	6922955700	6567521101	5974008016	0.948659	0.862927	0.187542	100	69229557	8548774	222359	0	0	0.0840523
PRJNA178155	SAMN02141345	SRR847638	66295676	6629567600	5905654770	5418850197	0.890805	0.817376	0.188926	100	59838220	5983822000	5728410345	5298011251	0.957316	0.885389	0.186112	100	59838220	6273354	184102	0	0	0.0629348
PRJNA178155	SAMN02141346	SRR847639	73416383	7341638300	6789422965	6377835438	0.924783	0.868721	0.19174	100	68724547	6872454700	6677344176	6301474222	0.97161	0.916918	0.189332	100	68724547	4657057	34779	0	0	0.0707484
PRJNA178155	SAMN02141347	SRR847640	54835784	5483578400	4767925830	4288980335	0.869492	0.78215	0.191947	100	48623234	4862323400	4611377747	4189796748	0.94839	0.861686	0.18969	100	48623234	6058660	153890	0	0	0.0559787
PRJNA178155	SAMN02141348	SRR847641	129151137	12915113700	11791111119	10970607552	0.91297	0.849439	0.192473	100	119658287	11965828700	11571150924	10824063509	0.967016	0.904581	0.189987	100	119658287	9403767	89083	0	0	0.0898393
PRJNA178155	SAMN02141349	SRR847642	69116547	6911654700	6321788569	5934942831	0.914656	0.858686	0.194373	100	63948620	6394862000	6211149653	5860718687	0.971272	0.916473	0.190518	100	63948620	5135463	32464	0	0	0.0863902
PRJNA178155	SAMN02141350	SRR847643	283961030	28396103000	26363337862	24920564622	0.928414	0.877605	0.194088	100	266404314	26640431400	25976503624	24659063962	0.975078	0.925626	0.191645	100	266404314	17544474	12242	0	0	0.202812
PRJNA178155	SAMN02141351	SRR847644	58181226	5818122600	5203708754	4769578712	0.894397	0.81978	0.190206	100	52756322	5275632200	5050079942	4664973017	0.957246	0.884249	0.188005	100	52756322	5264963	159941	0	0	0.0598231
PRJNA178155	SAMN02141352	SRR847645	90123751	9012375100	8309140791	7811634170	0.92197	0.866768	0.192512	100	84051129	8405112900	8168645135	7716721122	0.971866	0.918098	0.189944	100	84051129	6029953	42669	0	0	0.0825416
PRJNA178155	SAMN02141353	SRR847646	73087554	7308755400	6755719115	6353423646	0.924332	0.869289	0.189537	100	68356279	6835627900	6645096950	6278669692	0.972127	0.918521	0.186882	100	68356279	4695959	35316	0	0	0.079698
PRJNA178155	SAMN02141354	SRR847647	52221096	5222109600	4771301623	4431769996	0.913673	0.848655	0.188789	100	48469853	4846985300	4685711103	4375014703	0.966727	0.902626	0.18651	100	48469853	3706974	44269	0	0	0.074811
PRJNA178155	SAMN02141355	SRR847648	48295988	4829598800	4213478229	3805515936	0.872428	0.787957	0.180401	100	42924227	4292422700	4079875944	3721556481	0.950483	0.867006	0.177843	100	42924227	5231039	140722	0	0	0.061851
PRJNA178155	SAMN02141356	SRR847649	66920896	6692089600	5970824128	5455203246	0.892221	0.815172	0.194606	100	60583585	6058358500	5790759737	5332446509	0.95583	0.88018	0.192474	100	60583585	6163920	173391	0	0	0.0609842
PRJNA178155	SAMN02141357	SRR847650	41082280	4108228000	3743375042	3469013874	0.91119000000000006	0.844406	0.190096	100	38049883	3804988300	3674135571	3423351296	0.96561	0.899701	0.187766	100	38049883	2997763	34634	0	0	0.0650098
PRJNA178155	SAMN02141358	SRR847651	62794675	6279467500	5703571535	5282524037	0.908289	0.841238	0.191745	100	57961491	5796149100	5593767326	5209954314	0.965083	0.898865	0.189495	100	57961491	4780993	52191	0	0	0.0763811
PRJNA178155	SAMN02141359	SRR847652	90936034	9093603400	8189838137	7542152928	0.900615	0.829391	0.190472	100	83301969	8330196900	8010951331	7424755313	0.961676	0.891306	0.188578	100	83301969	7559648	74417	0	0	0.0765004
PRJNA178155	SAMN02141360	SRR847653	71649602	7164960200	6361162618	5825794429	0.887815	0.813095	0.192599	100	64454657	6445465700	6164203626	5691560178	0.956363	0.883033	0.189947	100	64454657	7000511	194434	0	0	0.0629459
PRJNA178155	SAMN02141361	SRR847654	82903035	8290303500	7270315839	6586956908	0.876966	0.794537	0.177269	100	74013079	7401307900	7045578706	6445442024	0.951937	0.870852	0.175107	100	74013079	8638700	251256	0	0	0.0820483
PRJNA178155	SAMN02141362	SRR847655	279964859	27996485900	26023880421	24558048486	0.929541	0.877183	0.191073	100	263069291	26306929100	25641289065	24301074470	0.974697	0.923752	0.188959	100	263069291	16883379	12189	0	0	0.175526
PRJNA178155	SAMN02141363	SRR847656	59193483	5919348300	5431392035	5097439015	0.917566	0.861149	0.193063	100	54977110	5497711000	5338848212	5035235594	0.971104	0.915879	0.18922	100	54977110	4188363	28010	0	0	0.0717688
PRJNA178155	SAMN02141364	SRR847657	89893128	8989312800	7766497187	6953369480	0.86397	0.773515	0.191595	100	79221410	7922141000	7497000882	6784506851	0.946335	0.856398	0.189778	100	79221410	10430172	241546	0	0	0.072108
PRJNA178155	SAMN02141365	SRR847658	60963500	6096350000	5291583504	4744540187	0.867992	0.778259	0.188351	100	54007985	5400798500	5112065857	4631171164	0.946539	0.857497	0.186155	100	54007985	6788118	167397	0	0	0.0653671
PRJNA178155	SAMN02141366	SRR847659	95093822	9509382200	8780163372	8232914841	0.923316	0.865768	0.194818	100	88896394	8889639400	8632642784	8133148983	0.97109	0.914902	0.192535	100	88896394	6153392	44036	0	0	0.0862347
PRJNA178155	SAMN02141367	SRR847660	49794069	4979406900	4426978362	4046974443	0.889057	0.812742	0.187711	100	44884549	4488454900	4288924789	3953519098	0.955546	0.88082	0.185367	100	44884549	4774904	134616	0	0	0.0655279
